65,8,2,41045
65,9,2,43802
65,11,2,45760
65,12,2,45746
65,13,2,45590
65,14,2,44842
65,16,2,44372
65,17,2,45793
65,18,2,47575
65,19,2,50594
65,21,2,47248
65,22,2,43750
65,23,2,39640
66,0,3,36066
66,2,3,35376
66,3,3,34676
66,4,3,34191
66,5,3,33247
66,7,3,37347
66,8,3,43052
66,9,3,45599
66,10,3,46366
66,12,3,45900
66,13,3,45630
66,14,3,45161
66,15,3,44547
66,17,3,45708
66,18,3,47620
66,19,3,50498
66,20,3,49772
66,22,3,43290
66,23,3,38576
67,0,4,34940
67,1,4,34325
67,3,4,33159
67,4,4,32460
67,5,4,31320
67,6,4,32510
67,8,4,41619
67,9,4,44240
67,10,4,45357
67,11,4,45806
67,13,4,45588
67,14,4,44781
67,15,4,44282
67,16,4,43809
67,18,4,46385
67,19,4,49504
67,20,4,49575
67,21,4,46696
67,23,4,38922
68,0,5,34934
68,1,5,34316
68,2,5,34361
68,4,5,33460
68,5,5,32718
68,6,5,33387
68,7,5,37132
68,9,5,44475
68,10,5,44878
68,11,5,44819
68,12,5,44918
68,14,5,44220
68,15,5,44065
68,16,5,43854
68,17,5,45073
68,19,5,49452
68,20,5,49139
68,21,5,46291
68,22,5,42814
69,0,6,34691
69,1,6,34283
69,2,6,34019
69,3,6,32972
69,5,6,31145
69,6,6,33203
69,7,6,36524
69,8,6,41259
69,10,6,44527
69,11,6,44538
69,12,6,44482
69,13,6,44274
69,15,6,43230
69,16,6,42506
69,17,6,43672
69,18,6,45446
69,20,6,47021
69,21,6,43789
69,22,6,40427
69,23,6,36902
70,1,7,33119
70,2,7,32619
70,3,7,31431
70,4,7,30692
70,6,7,29897
70,7,7,30713
70,8,7,31837
70,9,7,35302
70,11,7,39372
70,12,7,39120
70,13,7,38696
70,14,7,37492
70,16,7,36071
70,17,7,36808
70,18,7,38999
70,19,7,42414
70,21,7,40028
70,22,7,37295
70,23,7,34573
71,0,1,32309
71,2,1,31269
71,3,1,30450
71,4,1,29281
71,5,1,28484
71,7,1,28776
71,8,1,28954
71,9,1,31015
71,10,1,34272
71,12,1,36755
71,13,1,37011
71,14,1,36230
71,15,1,35307
71,17,1,36068
71,18,1,38153
71,19,1,41989
71,20,1,42622
71,22,1,37750
71,23,1,34411
72,0,2,31697
72,1,2,31002
72,3,2,30191
72,4,2,29680
72,5,2,29285
72,6,2,30043
72,8,2,39587
72,9,2,42551
72,10,2,43785
72,11,2,44280
72,13,2,44432
72,14,2,43775
72,15,2,43261
72,16,2,42725
72,18,2,45788
72,19,2,48349
72,20,2,48290
72,21,2,45568
72,23,2,37436
73,0,3,33887
73,1,3,33346
73,2,3,32998
73,4,3,31523
73,5,3,30867
73,6,3,31653
73,7,3,34726
73,9,3,43270
73,10,3,44342
73,11,3,44702
73,12,3,44990
73,14,3,44695
73,15,3,44208
73,16,3,43844
73,17,3,45221
73,19,3,48984
73,20,3,49007
73,21,3,46198
73,22,3,42490
74,0,4,34750
74,1,4,33993
74,2,4,33775
74,3,4,32870
74,5,4,31535
74,6,4,31458
74,7,4,31458
74,8,4,31458
74,10,4,36352
74,11,4,44415
74,12,4,45062
74,13,4,45166
74,15,4,44800
74,16,4,42838
74,17,4,44010
74,18,4,45231
74,20,4,48849
74,21,4,46131
74,22,4,42594
74,23,4,38482
75,1,5,34271
75,2,5,33805
75,3,5,33131
75,4,5,32535
75,6,5,31942
75,7,5,35218
75,8,5,40784
75,9,5,43701
75,11,5,44421
75,12,5,44456
75,13,5,44484
75,14,5,43805
75,16,5,43068
75,17,5,44465
75,18,5,45912
75,19,5,47758
75,21,5,45549
75,22,5,41920
75,23,5,37843
76,0,6,34419
76,2,6,33405
76,3,6,32492
76,4,6,31547
76,5,6,30536
76,7,6,34705
76,8,6,39460
76,9,6,42284
76,10,6,43405
76,12,6,43917
76,13,6,43916
76,14,6,43141
76,15,6,42485
76,17,6,43533
76,18,6,44958
76,19,6,46542
76,20,6,46174
76,22,6,40059
76,23,6,36442
77,0,7,33078
77,1,7,32768
77,3,7,31359
77,4,7,30431
77,5,7,29367
77,6,7,29004
77,8,7,31643
77,9,7,35003
77,10,7,37869
77,11,7,38444
77,13,7,38646
77,14,7,38011
77,15,7,37346
77,16,7,37068
77,18,7,40060
77,19,7,42250
77,20,7,42825
77,21,7,40416
77,23,7,35380
78,0,1,32846
78,1,1,31729
78,2,1,31153
78,4,1,29873
78,5,1,29050
78,6,1,28809
78,7,1,29220
78,9,1,31871
78,10,1,34957
78,11,1,36835
78,12,1,37421
78,14,1,37176
78,15,1,36509
78,16,1,36150
78,17,1,36739
78,19,1,40407
78,20,1,42392
78,21,1,41306
78,22,1,38706
79,0,2,32745
79,1,2,32296
79,2,2,32282
79,3,2,31744
79,5,2,30448
79,6,2,30880
79,7,2,33747
79,8,2,39837
79,10,2,43574
79,11,2,43571
79,12,2,43552
79,13,2,43627
79,15,2,42596
79,16,2,42077
79,17,2,43182
79,18,2,44462
79,20,2,48047
79,21,2,45015
79,22,2,41619
79,23,2,37052
80,1,3,33118
80,2,3,32906
80,3,3,32228
80,4,3,31310
80,6,3,31147
80,7,3,34432
80,8,3,39587
80,9,3,42056
80,11,3,42813
80,12,3,42592
80,13,3,42700
80,14,3,42178
80,16,3,41648
80,17,3,43038
80,18,3,43975
80,19,3,45560
80,21,3,44998
80,22,3,41445
80,23,3,37192
81,0,4,33697
81,2,4,33006
81,3,4,32101
81,4,4,31430
81,5,4,30733
81,7,4,34200
81,8,4,39713
81,9,4,42143
81,10,4,43028
81,12,4,43130
81,13,4,43020
81,14,4,42390
81,15,4,42022
81,17,4,42622
81,18,4,43667
81,19,4,45036
81,20,4,47190
81,22,4,41374
81,23,4,37163
82,0,5,33389
